Incident_ID,weapontype,City_Lat,City_Lon
20191126WASAV,Handgun,45.6959394,-122.6489578
20191201ALMOM,Handgun,33.60721207,-85.83425903
20191202WIWAW,Handgun,,
20191203WIOSO,Handgun,,
20191203WITHM,Other,43.065443,-89.502519
20191204NMPIL,Handgun,32.3140354,-106.779807
20191210ALDED,Handgun,34.6060203,-86.9838165
20191210KSJCK,No Data,,
20191210NJSAJ,Multiple Unknown,40.7215682,-74.047455
20191211INEVE,Other,,
20191211KSCHT,Other,,
20191213VAMAN,Handgun,36.8448348,-76.2863999
20191216CTCAN,Handgun,41.3082138,-72.9250518
20191219FLLEN,No Data,26.1421976,-81.7942944
20191221LAWES,Handgun,,
20191228MOMAS,No Data,38.6280278,-90.1910154
20200107WASOK,Other,46.1811478,-119.1884689
20200108FLGLB,Handgun,26.6845104,-80.6675577
20200110MSMCJ,Other,,
20200111TXELD,Handgun,32.7810789,-96.690261
20200114TXBEH,Handgun,29.7589382,-95.3676974
20200114TXPOM,Handgun,32.7666103,-96.599472
20200117MITHH,Handgun,42.4055981,-83.0965829
20200117SCCAS,No Data,34.2069222,-81.285874
20200119TXNOF,Handgun,32.6089229,-97.3970958
20200121ILLIC,Handgun,41.8755616,-87.6244212
20200121NEPAL,Other,40.8088861,-96.7077751
20200123CAOXO,Handgun,34.1976308,-119.1803818
20200127WAROY,Handgun,46.6035842,-120.5464946
20200128NYMAQ,Handgun,,
20200128TNWHM,Handgun,35.1185491,-89.904645
20200128TXLUL,Handgun,31.3386242,-94.7288558
20200131CADEA,Handgun,,
20200201TXHIH,Handgun,29.7589382,-95.3676974
20200203FLGEJ,Handgun,,
20200204LABEA,Rifle,30.3976485,-91.9316052
20200205NHSEC,Handgun,43.207178,-71.537476
20200212MOJOF,Handgun,38.744707,-90.3038975
20200215DCDUW,Unknown,,
20200221NMCEA,Unknown,35.0841034,-106.650985
20200302TXNOF,Handgun,32.747893,-96.4719289
20200305FLSAW,Handgun,26.1003392,-80.399513
20200310PASHN,Multiple Unknown,,
20200313TNPIR,Handgun,35.8656284,-84.68494
20200315TXATH,Handgun,29.9988312,-95.2621553
20200318LABOS,Handgun,32.48086,-93.713856
20200324LAROM,Handgun,32.5102427,-92.1032411
20200330GANAS,Handgun,33.6831296,-84.1358505
20200413NEMOO,Handgun,,
20200505CAGOV,No Data,,
20200515NCSTC,Handgun,35.2387504,-81.0750757
20200519VAWEM,Handgun,38.7509488,-77.4752667
20200522OHMIC,No Data,41.4996574,-81.6936772
20200525ALORM,Handgun,30.6913462,-88.0437509
20200527OHLUC,Handgun,41.4996574,-81.6936772
20200603IAGAD,No Data,41.5235808,-90.5770967
20200616FLTOM,Multiple Unknown,,
20200701ILFRP,Handgun,,
20200704INLAM,Handgun,41.7075394,-86.8950297
20200714MIWID,Handgun,42.3315509,-83.0466403
20200721SCBRO,Handgun,,
20200727AZCAO,Handgun,32.4000525,-110.955317
20200804PAKEP,Handgun,40.4416941,-79.9900861
20200729ILCOC,Handgun,38.6703267,-89.9845476
20200817MIABG,Handgun,,
20200825MOWEC,Handgun,,
19850418TNSOS,Handgun,35.0122635,-85.7058445
20190522OHSAC,Handgun,39.9622601,-83.0007065
20200830TXLOD,Handgun,32.7810789,-96.690261
20200630OHLAW,Rifle,39.3357398,-84.4155741
20200915UTVIB,Shotgun,40.8894611,-111.8804817
20200915SCYOR,Other,34.949602,-81.0807463
20200921CAPLP,Rifle,37.9479786,-122.0607963
20200909PAWEW,Handgun,39.9602669,-75.7140554
20200923FLHIJ,Other,30.3321838,-81.655651
20200923PAWIW,Handgun,40.2067751,-75.0996159
20200924ILMCS,Other,39.7990175,-89.6439575
20200924CAWAC,Handgun,37.5949316,-120.9577098
20200924CAWAC,Rifle,37.5949316,-120.9577098
20200925ILROR,Handgun,,
20190127NVRER,Handgun,39.5261206,-119.8126581
20150521FLDUJ,Handgun,30.3321838,-81.655651
20190918MNFOC,Handgun,46.7217279,-92.4613669
20130131GAPRA,Handgun,33.7489924,-84.3902644
20201005OKSOM,Other,,
20201005ARKIH,Handgun,34.5506573,-90.6417741
20201009FLJEJ,Handgun,30.3321838,-81.655651
20201012TXNOD,Handgun,32.7810789,-96.690261
20161216FLSAJ,Other,30.3321838,-81.655651
20190327FLMAJ,Other,30.3321838,-81.655651
20190927CADER,Handgun,37.9357576,-122.347748
20201012MNSHS,Shotgun,44.7980186,-93.5268986
20201014PABRB,Other,41.7746685,-76.5264613
20201014WAWAS,Handgun,46.3173678,-120.008661
20201002PAMAE,Other,40.0289955,-75.6207651
20201020ARJAP,Handgun,34.2157064,-92.0140402
20160928TNSYP,Handgun,36.3942164,-87.0366685
20201113NCLIL,Handgun,34.2203056,-78.0335992
20201116TNWIM,Handgun,35.1185491,-89.904645
20201117TXWEW,Handgun,32.7589648,-97.7970748
20201026GARIR,Handgun,33.5726113,-84.4132594
20201117MTGRG,Other,47.5048851,-111.29189
20201124NCHEH,Handgun,35.3187279,-82.4609528
20201125KSABG,Handgun,37.9716898,-100.8726618
20201211VATAY,Handgun,,
20201229WAROS,Handgun,47.6996627,-117.3855715
20210121OHEAC,Handgun,39.9622601,-83.0007065
20210121OKLOG,Handgun,36.5898616,-94.7685084
20210127FLHOH,Other,29.2435916,-81.0375555
20210201MIMUD,Handgun,42.3222599,-83.1763145
19900906GASOC,Rifle,34.2073196,-84.1401926
19900906GASOC,Shotgun,34.2073196,-84.1401926
19900906GASOC,Handgun,34.2073196,-84.1401926
20201225FLYOP,Handgun,,
20210210NJSCP,,40.9167654,-74.171811
20210210TXFOF,,32.753177,-97.3327459
20210208MISCG,,42.9632425,-85.6678639
20210205MDBEM,,38.8234836,-76.9498814
20210114MDHIW,,39.0398314,-77.0552555
20210110ILSOS,,39.7990175,-89.6439575
20210210LASTS,,30.1252011,-91.8334498
20210214MNROM,,44.9772995,-93.2654692
20210127MSHAH,Handgun,31.3271189,-89.2903392
20210216NCTHS,Other,,
20210217TNKNK,,,
20210219ILLIR,,42.2713945,-89.093966
20210222CAHOV,,,
20210224WAGAY,Handgun,46.607258,-120.520049
20210226LAGEN,Handgun,29.951065,-90.071533
20210301ARWAP,Handgun,34.2157064,-92.0140402
20210308SCEDC,Handgun,34.7389581,-80.1177871
20210309TNSAK,Handgun,36.0411087,-83.9239403
20210309OHBIC,,,
20210311OHCIC,,39.1014537,-84.5124602
20210313TXLEA,Handgun,32.44645,-99.7475905
20210318KYGRL,Handgun,38.2542376,-85.759407
20210319WVSPM,Other,39.540243,-77.902702
20210324ORFOS,Handgun,44.9391565,-123.033121
20180803IALIO,Handgun,41.0195659,-92.4116886
20210326MOCAS,Handgun,38.7877791,-90.6747372
20210327MAPEC,,42.3655767,-71.1040018
20210401OKCLC,Other,35.2301869,-97.3109151
20210401ALSES,Handgun,32.4078632,-87.0207473
19790226CABAB,Handgun,34.8986215,-117.0244313
20210104NYPEJ,Handgun,43.0068689,-74.3676437
20210407ILPEP,Handgun,40.6938609,-89.5891008
20210315INMEM,Handgun,41.4828144,-87.3328139
20210406ILBAC,Other,41.8755616,-87.6244212
20210412TNAUK,,35.990416,-83.887372
20210411INBIH,Handgun,41.5833618,-87.5000081
20210412CASAS,Rifle,32.7174202,-117.1627728
20210412CASAS,Handgun,32.7174202,-117.1627728
20210413TNMAC,Handgun,35.6150716,-87.0352831
20170415ORMEP,Handgun,45.5202471,-122.674194
20210418OHWED,Handgun,39.7589478,-84.1916069
20210420TXHAH,Handgun,31.0746347,-97.6590473
20210426MNPLP,Handgun,45.0065149,-93.46651
20210427TNLAM,Handgun,35.1185491,-89.904645
20210427DESMS,Handgun,39.2998339,-75.6046494
20210429NYURB,Handgun,40.6526006,-73.9497211
20210429CAVIV,Handgun,34.5361067,-117.2911565
20210430INMAI,Handgun,39.7683331,-86.1583502
20210501MNBES,Handgun,44.9497487,-93.0931028
20210502ILCHC,Handgun,41.8755616,-87.6244212
20210506IDRIR,Handgun,43.6751937,-111.918002
19890209IDRIR,Handgun,,
20210506SCFOC,Rifle,34.0521375,-80.9503838
20210505MICRC,Handgun,42.8408622,-85.663638
20210505SCWAW,Handgun,,
20210514CASAS,Handgun,37.496904,-122.3330573
20210511CAVEL,Other,34.0536909,-118.242766
20210517TNAUM,Handgun,35.1185491,-89.904645
20210517MDLOC,Handgun,38.7932703,-77.0009707
20210511NYPSB,Handgun,40.6526006,-73.9497211
20210525NJPAP,Rifle,40.9167654,-74.171811
20210601ILLIC,Handgun,,
20210606VADRA,Handgun,38.8903961,-77.0841585
20210607TXEAF,Handgun,32.7489425,-97.2318032
20210608KSHAK,,39.1134562,-94.626497
20210609TXNOH,Handgun,29.7589382,-95.3676974
20210609VAWIR,Handgun,,
20210610CTHOW,Handgun,41.5538091,-73.0438362
20210612MOMCF,Handgun,38.7919683,-90.3227803
20210613PAWIP,Handgun,39.9527237,-75.1635262
20210613PAPAC,,41.0389186,-76.4191791
20210614TXEAF,Handgun,32.7489425,-97.2318032
20210614NCRJW,Handgun,36.0998131,-80.2440518
20210614NCRJW,Rifle,36.0998131,-80.2440518
20210614NCROR,Handgun,,
20210620CAGRM,Handgun,37.6390972,-120.9968782
20210624ILABR,,,
20210608PAMUS,Handgun,41.2331116,-80.4934035
20210628CASLF,,36.7394421,-119.7848307
20210704NYDRR,,,
20210708ILBEC,Handgun,41.8755616,-87.6244212
20210709KSCAW,Handgun,37.6922361,-97.3375448
20210718ARFOL,Handgun,,
20210719TXCAC,Other,29.8298971,-97.5959641
20210721ILTHC,,,
20210727WATYS,Handgun,,
20210517TXBRE,Other,31.7550511,-106.488234
20210806LASTH,Handgun,29.5957696,-90.7195348
20210807ORGIP,,,
20210805GACHD,,33.7514966,-84.7477136
20210811COMAC,,,
20210810OHEAC,Handgun,39.9622601,-83.0007065
20210812CANOS,Handgun,33.7839664,-116.9589086
20210812GALIL,Handgun,,
20210813NMWAA,Handgun,35.0841034,-106.650985
20210811CAOAO,Handgun,,
20210813GACAS,Handgun,33.883887,-84.5147454
20210814ILMAC,,41.8755616,-87.6244212
20180425NMHIA,Handgun,35.0841034,-106.650985
20210814SCDAH,Other,34.3193478,-79.8813132
20210818SCORO,Handgun,33.517758,-80.833277
20210818SCORO,Handgun,33.517758,-80.833277
20210815VAROD,Handgun,38.6334525,-77.3204963
20210820NEMIO,,41.2587459,-95.9383758
20210820CACEF,Handgun,36.7394421,-119.7848307
20210822ILWER,Handgun,42.2713945,-89.093966
20170813NYHUH,,42.2528649,-73.790959
20210901NCMTW,Handgun,36.0998131,-80.2440518
20210830NCNEW,Handgun,34.2257282,-77.9447107
20210827INHAH,Handgun,41.5833618,-87.5000081
20210826OHNOT,Handgun,41.6529143,-83.5378173
20210826NYHAH,Handgun,40.8256537,-73.2026138
20210828CASAS,Handgun,,
20210902ARLIL,Handgun,34.7465071,-92.2896267
20210907PAHAH,Handgun,40.2663107,-76.8861122
20210907TNLAL,Handgun,35.9893704,-86.5694979
20210907MAOMG,Other,42.6159286,-70.6619888
20210908MNPRB,Handgun,45.1004807,-93.3443585
20210909ILCHC,Handgun,40.1164841,-88.2430932
20210909MITRF,Handgun,42.4605917,-83.1346478
20210902INWEG,Handgun,41.6020962,-87.3370647
20210903CAMTH,Handgun,37.6688205,-122.080796
20210909NCSHE,,36.2956836,-76.2247697
20210910CONOA,Handgun,33.9877582,-117.5637605
20210910CASTP,Other,37.4443293,-122.1598465
20210903NVDEL,Handgun,36.1672559,-115.148516
20210901ILFRC,Handgun,41.8755616,-87.6244212
20210826WAAKS,Handgun,47.5465855,-122.2821024
20210827KYAPO,Handgun,37.7742152,-87.1133304
20030410CAWAW,Handgun,33.7085883,-117.7926096
20210915KYMAL,Handgun,38.0464066,-84.4970393
20210915ILCEC,Handgun,,
20210908ILCEC,Handgun,40.1164841,-88.2430932
20210916WIORM,Handgun,,
20210916UTPRP,Other,40.2499433,-111.7157768
20210917NCPAW,Handgun,36.0998131,-80.2440518
20210917VAHEH,Handgun,37.5131191,-77.3465081
20210917PAWEP,Handgun,,
20210917GASWS,Handgun,32.5973857,-82.3337376
20210918COWIC,Handgun,38.8339578,-104.825348
20210917TNAUK,Handgun,,
20210914MOMCH,Handgun,38.7761446,-90.3715909
20210914TNLAL,Handgun,35.9893704,-86.5694979
20210913SCEDC,Handgun,34.7389581,-80.1177871
20210902CASAL,Handgun,34.0536909,-118.242766
20210902CASAL,Handgun,34.0536909,-118.242766
20210920OHEAC,Handgun,,
20210920OHEAC,Handgun,,
20210921GAFRA,Handgun,33.7489924,-84.3902644
20210921PAVAP,Handgun,39.9527237,-75.1635262
20210920VAHEN,Handgun,36.9775016,-76.42977
20210921OHMIM,Other,39.5150576,-84.3982763
20210921KSEAW,Handgun,37.6922361,-97.3375448
20210922NYSOB,Handgun,,
20210922CTLIN,,41.3082138,-72.9250518
20210921FLLAL,Other,30.0564206,-81.8222743
20210915VASPS,Other,,
20210924MDWIB,Handgun,39.2908816,-76.610759
20210924ALFAF,,33.4859402,-86.9119366
20210924VAESE,Handgun,37.9140592,-76.9326385
20210903NCJUC,Handgun,35.2272086,-80.8430827
20210903CABUB,Handgun,33.870413,-117.9962165
20210927ILCAC,Other,,
20210902GAWOS,Handgun,33.5442781,-84.2338093
20210902NMALA,Handgun,35.0841034,-106.650985
20210928MESOS,Handgun,43.6414716,-70.2408811
20210902CASAL,Handgun,34.0536909,-118.242766
20210902CASAL,Handgun,34.0536909,-118.242766
20210830FLOKW,Other,,
20210830MDNEO,Handgun,39.4105423,-76.7916963
20210830NJWEN,Handgun,40.735657,-74.1723667
20210929OHSHS,Handgun,41.4739419,-81.5370671
20210924TNSTS,Handgun,30.5999151,-85.677986
20210924TNSTS,Rifle,30.5999151,-85.677986
20210930TNCUM,Handgun,35.1185491,-89.904645
20210827VAFRW,Handgun,38.6817233,-77.3020095
20210930MSNEN,Handgun,32.3882835,-89.1317486
20190809NJWEN,Handgun,,
20211001TXYEH,Rifle,29.7589382,-95.3676974
20211001INBEI,Handgun,39.7683331,-86.1583502
20211001NCSEF,Handgun,35.0525759,-78.878292
20211001NJCHC,Handgun,39.9348351,-75.0307264
20211001NCNOD,Handgun,35.996653,-78.9018053
20211004PASCP,Handgun,39.9527237,-75.1635262
20211004PASCP,Rifle,39.9527237,-75.1635262
20211004OHWOT,Handgun,,
20211005NDHEH,Handgun,46.4448014,-102.4167046
20211005NCGAC,Handgun,35.2272086,-80.8430827
20210923IDRIR,Handgun,43.6751937,-111.918002
20211004ILLAC,Handgun,,
20211006TXTIA,Handgun,32.7355816,-97.1071186
20211007PAANP,,39.9527237,-75.1635262
20211007DCWAW,Handgun,38.8950368,-77.0365427
20211007TXEAW,Rifle,29.8202205,-94.3840777
20211012ILWEC,Handgun,41.8755616,-87.6244212
20211012ARLIL,,34.7465071,-92.2896267
20211007NCEAD,Handgun,35.996653,-78.9018053
20211012OKUNT,Other,36.1563122,-95.9927516
20211013ILMCC,,41.8755616,-87.6244212
20211008OKCOC,,34.6557505,-98.4485103
20211012MIELK,Handgun,42.291707,-85.5872286
20211015ALWIM,Handgun,30.6913462,-88.0437509
20211014MEREP,,43.6592687,-70.2572642
20211013PACHD,Other,39.9470567,-75.2921301
20211015CAKEF,Handgun,36.7394421,-119.7848307
20211018PALIP,Handgun,39.9527237,-75.1635262
20211011ORROP,Handgun,,
20211017ARROR,Rifle,36.3330154,-94.1166283
20211021GABES,,32.0790074,-81.0921335
20211022PAPHP,Handgun,39.9527237,-75.1635262
20211021NYPSB,Handgun,40.8466508,-73.8785937
20211026MSCAN,Shotgun,31.5604076,-91.403171
20211026ILWIC,Handgun,41.8755616,-87.6244212
20211027SCCAS,Handgun,33.6625264,-80.7945862
20211030PASTM,Handgun,40.4493469,-80.1192091
19920530DCARW,Handgun,38.8950368,-77.0365427
20211108NYTHB,Handgun,40.8466508,-73.8785937
19930912ALFAF,Handgun,33.4859402,-86.9119366
19901110TXJUD,Handgun,32.7476761,-96.8205751
20211109NMMEL,Handgun,32.3140354,-106.779807
20211106FLOVO,Handgun,28.6702526,-81.2084941
19890901VASAV,Handgun,36.7829597,-76.1436111
20211110NYITI,,,
20211115NYPOP,Handgun,41.7065539,-73.9283672
20211119COHIA,Handgun,39.7405111,-104.830994
20211116FLJAJ,,30.3321838,-81.655651
20211119MDGIB,,39.2908816,-76.610759
20211116NYPSB,Handgun,40.8466508,-73.8785937
20211124ILTHH,,,
20211123OHCLC,Handgun,41.4996574,-81.6936772
20211126CAWES,Handgun,37.3361663,-121.890591
20211129AZCHP,Handgun,33.4484367,-112.074141
20211130MIOXO,Handgun,42.8247524,-83.2646624
20211125SCCEP,,,
20211202WAGAS,Handgun,47.6055267,-122.3012677
20211201TXSAP,Handgun,29.6771666,-95.181831
20211130TNHUH,Handgun,35.840251,-88.907951
20211130CALOL,Other,34.0536909,-118.242766
20211102NMHIH,Other,32.707667,-103.1311314
20211206CAWIW,Rifle,33.7800164,-118.262509
20211203ARBLB,Handgun,35.6636886,-91.8476443
20211208MOEWK,Handgun,,
20211207ILHAC,Handgun,41.8755616,-87.6244212
20211208KYSTL,,38.2542376,-85.759407
20211206NYSUS,Handgun,40.5834557,-74.1496048
20211210NCJEC,,35.569306,-80.5817318
20211209NYGRN,Handgun,40.7127281,-74.0060152
20211210OHCAC,Handgun,39.8428215,-82.805646
20211211GAJOG,Handgun,33.0095802,-83.5337816
20211211FLEDL,Handgun,26.7615384,-81.4385828
20211213NCWEC,Handgun,35.2272086,-80.8430827
20211212NYSCR,Handgun,43.157285,-77.615214
20211213FLEAO,Handgun,,
20211214VAMEN,Handgun,36.9775016,-76.42977
20211214WISOM,Handgun,43.0134092,-87.9306114
20211129ILWER,Handgun,,
20211216SCEAC,Handgun,34.047662,-81.043323
20211216NYPSB,Handgun,,
20200419NCABR,Handgun,35.7803977,-78.6390989
20211217TXWOD,Other,30.0473202,-94.8873913
19930108PACRM,Handgun,41.641445,-80.151449
19930203SCGAC,Handgun,32.862495,-79.9991501
19930203SCLEL,Handgun,33.9770829,-81.3058581
19920117SCGRG,Handgun,34.2303647,-82.1772586
20211229NCCAS,Handgun,35.6709727,-80.4742261
19920930CAPAL,Handgun,34.0536909,-118.242766
20220103WACHP,Handgun,45.5202471,-122.674194
20220104ILAUR,Handgun,42.2713945,-89.093966
20220103OHCOC,,,
20220106CAFLS,Handgun,38.5810606,-121.493895
20220111NMVAA,,,
20170127ILSCN,Handgun,41.7728699,-88.1479278
20220117TXPYH,Handgun,29.7589382,-95.3676974
20220119FLSES,Handgun,28.8117345,-81.2680223
20220119VAMAP,Handgun,36.8320081,-76.297699
20220119VAMAP,Handgun,36.8320081,-76.297699
20220119DCANW,Handgun,38.8950368,-77.0365427
20220121MDMAR,Handgun,39.0817985,-77.1516844
20220127TXMOH,Handgun,29.7589382,-95.3676974
20220126PABAP,Handgun,39.9527237,-75.1635262
20220114MDGAG,Rifle,,
20220129WIBEB,Handgun,42.5139036,-89.0370544
20220124NVSUL,,36.1672559,-115.148516
20220121GAMCA,,,
20220201MNSOR,,44.8766431,-93.2877877
20220201WIRUM,Handgun,43.09234,-87.9331629
20220201WIRUM,Handgun,43.09234,-87.9331629
20220128LACAM,Handgun,32.5102427,-92.1032411
20220202KYLOR,,36.8453199,-86.887219
20220204GASOD,Handgun,30.8736613,-84.5740953
20220204ALWEB,Handgun,33.5206824,-86.8024326
20220208MDCAC,Handgun,39.2720504,-76.7318456
20220208NYMOM,Handgun,,
20220209NYMCB,Handgun,42.8867166,-78.8783922
20220209MNMIM,,44.9772995,-93.2654692
20220203NCSPS,,,
20220211DCEAW,Handgun,,
20220201ILALC,Handgun,41.8755616,-87.6244212
20220217WAMCG,Handgun,46.254866,-119.9124078
20220219VACAC,,,
20220218MATET,Other,42.6106479,-71.2342248
20220220OKWIW,Handgun,34.1620385,-97.4258551
20220221MDJOH,Handgun,38.9529442,-76.9408647
20220220MSMCM,,31.2437872,-90.4531536
20220222COLIP,Handgun,38.2544472,-104.609141
20220225NMWEA,Handgun,35.0841034,-106.650985
20220225ALSOH,Handgun,34.729847,-86.5859011
20220223VAWOW,Handgun,38.6817233,-77.3020095
20220222TXALH,Handgun,29.7589382,-95.3676974
20220214FLLAL,Handgun,30.1894252,-82.6394803
20220227DCDUW,Handgun,38.8950368,-77.0365427
20220228NYBOB,Handgun,40.6526006,-73.9497211
20220303MIJWL,Handgun,42.7337712,-84.5553805
20220304KSOLO,Handgun,38.8838856,-94.81887
20220307IAEAD,Handgun,41.5910323,-93.6046655
20220309TXNOH,Handgun,29.7589382,-95.3676974
20220309FLNOM,Handgun,25.9420377,-80.2456045
20220309FLNOM,Rifle,25.9420377,-80.2456045
20220310MDCOL,Handgun,38.9340002,-76.8966397
20220309NMESE,Other,35.9910962,-106.0808358
20220310COROH,Other,39.5497243,-104.9695655
20220311OHFAP,Handgun,38.438232,-82.3811273
20220311CADER,Handgun,37.9357576,-122.347748
20220311OHMAM,,40.75839,-82.5154471
20220311WIJER,Handgun,42.76303,-87.791429
20220310TNHAM,Handgun,35.100748,-90.0164714
20220315WAEIY,Handgun,46.5916926,-120.5669849
20220315MATEB,Handgun,42.3554334,-71.060511
20220315MDPAB,Handgun,39.2908816,-76.610759
20220314CAKRP,Handgun,33.8714814,-117.8617337
20220313PANEP,,,
20220313PANEP,,,
20220316CALOR,Handgun,33.9824949,-117.3742389
20220317AKREW,Handgun,,
20220318ILBAB,Other,42.1539141,-88.1361888
20220319ALCEL,Handgun,34.7736807,-86.5675095
20220315GAFOF,Handgun,,
20220321MSLEP,,30.3646795,-88.5585995
20220321AZDES,Handgun,33.4942189,-111.926018
20220322VAJAR,Handgun,37.3080557,-79.9842094
20220321MIMAK,Handgun,42.5817552,-87.8961162
20220322TXWOD,Handgun,32.7810789,-96.690261
20220318RICEP,Other,41.8239891,-71.4128343
20220322FLNEN,Other,29.0258132,-80.9271271
20220324VARIW,Rifle,38.6817233,-77.3020095
20220325TXROR,Other,32.9761045,-96.331334
20220325TNBRM,Handgun,35.1185491,-89.904645
20220325UTHIS,Handgun,40.724043,-111.842024
20220325UTHIS,Other,40.724043,-111.842024
20220328NCOAC,Handgun,35.2272086,-80.8430827
20220329NVWEL,Handgun,,
20220330GABOA,Handgun,33.7489924,-84.3902644
20220331PAACP,Handgun,39.9527237,-75.1635262
20220328TXNOF,Handgun,,
20220329VALUR,Handgun,37.3080557,-79.9842094
20220330AZKIK,Handgun,35.189443,-114.0530065
20220405PAERE,Handgun,42.1294712,-80.0852695
20220406WVRIR,Handgun,38.81099,-81.70218
20220406ORROP,Handgun,45.5202471,-122.674194
20220410MALYL,Handgun,42.466763,-70.9494939
20220406WASTM,Other,47.5687675,-122.2227757
20220411ARPIP,Handgun,,
20220413MISHS,Other,42.2037103,-83.2067556
20220414MSNEP,Other,32.7703841,-89.1153488
20220415VAGAW,Handgun,38.6817233,-77.3020095
20220403INBLB,Handgun,39.1670396,-86.5342881
20220416IAMED,Handgun,,
20220421NDMOM,Handgun,,
20220422ORHOS,Handgun,,
20220422DCEDW,Rifle,38.8950368,-77.0365427
20220422DCEDW,Handgun,38.8950368,-77.0365427
20220424MOHAF,Handgun,38.7919683,-90.3227803
20220425WIWIM,Handgun,43.0437405,-87.9286541
20220426MIASI,Handgun,46.623266,-87.6767541
20220426GASOM,Handgun,32.8406946,-83.6324022
20220426GASOM,Other,32.8406946,-83.6324022
20220427TXMOS,Handgun,,
20220427INCOS,Other,41.6833813,-86.2500066
20220422CAMOR,Rifle,40.5863563,-122.391675
20220501OHHAC,Handgun,39.9622601,-83.0007065
20220501VALOM,Handgun,38.7509488,-77.4752667
20220430PAMCJ,Handgun,40.3281247,-79.6153198
20220503CAARS,,34.8253019,-116.0833144
20220505OHLOL,Handgun,41.0359418,-80.5362257
20220505ALDOD,Other,31.2237285,-85.3934375
20220509GARIS,Handgun,34.0514898,-84.0712997
20220509NYEDS,Handgun,40.5834557,-74.1496048
20220511FLJAJ,,30.3321838,-81.655651
20220512TXHEH,,29.7589382,-95.3676974
20220513FLALW,Handgun,,
20220512ARHOH,Handgun,35.8272257,-90.6949871
20220513GASOM,,,
20220515ILMEP,Handgun,41.6086711,-88.2054345
20220516TXMEM,Handgun,,
20220517ILWAC,Handgun,41.8755616,-87.6244212
20220517CASAS,,37.7790262,-122.419906
20220515NHBEB,Other,43.4454035,-71.478381
20220518FLPAP,Handgun,27.5214269,-82.5723193
20220518TNRIM,Handgun,35.813606,-86.410831
20220519LAHAH,Handgun,30.5043583,-90.4611995
20220519MIEAK,,42.8694731,-85.6447492
20220519VAGER,,37.5535535,-77.4114918
20220520ILSOP,Handgun,39.6078254,-90.805129
20220520VAPOD,Handgun,38.5676202,-77.3280382
20220520TNEAC,,34.998718,-85.2793086
20220520OHCAC,Other,39.8428215,-82.805646
20220520ALMAT,,33.2095614,-87.5675258
20220523PASIP,Handgun,39.9527237,-75.1635262
20220524TXROU,Rifle,29.1988371,-99.7890016
20220524DCPOW,Handgun,38.8950368,-77.0365427
20220526SCMEG,,33.0143528,-80.0005349
20220524WIRIM,Handgun,,
20220526TXDUA,Handgun,32.7355816,-97.1071186
20220529ILDAC,Rifle,41.8755616,-87.6244212
20220529ILDAC,Handgun,41.8755616,-87.6244212
20220530CAHEL,Handgun,32.7678288,-117.0230839
20220531LAMON,Handgun,29.951065,-90.071533
20220601CAULL,Handgun,34.052235,-118.243683
